,X20170615_lu.test2_01_01.RCCprocessed.csv,X20170615_lu.test2_01_02.RCCprocessed.csv,X20170615_lu.test2_01_03.RCCprocessed.csv,X20170615_lu.test2_01_04.RCCprocessed.csv,X20170615_lu.test2_01_05.RCCprocessed.csv,X20170615_lu.test2_01_06.RCCprocessed.csv,X20170615_lu.test2_01_07.RCCprocessed.csv,X20170615_lu.test2_01_08.RCCprocessed.csv,X20170615_lu.test2_01_09.RCCprocessed.csv,X20170615_lu.test2_01_10.RCCprocessed.csv,X20170615_lu.test2_01_11.RCCprocessed.csv,X20170615_lu.test2_01_12.RCCprocessed.csv,X20170615_lu.test3_01_01.RCCprocessed.csv,X20170615_lu.test3_01_02.RCCprocessed.csv,X20170615_lu.test3_01_03.RCCprocessed.csv,X20170615_lu.test3_01_04.RCCprocessed.csv,X20170615_lu.test3_01_05.RCCprocessed.csv,X20170615_lu.test3_01_06.RCCprocessed.csv,X20170615_lu.test3_01_07.RCCprocessed.csv,X20170615_lu.test3_01_08.RCCprocessed.csv,X20170615_lu.test3_01_09.RCCprocessed.csv,X20170615_lu.test3_01_10.RCCprocessed.csv,X20170615_lu.test3_01_11.RCCprocessed.csv,X20170615_lu.test3_01_12.RCCprocessed.csv,X20170616_lu.test4_01_01.RCCprocessed.csv,X20170616_lu.test4_01_02.RCCprocessed.csv,X20170616_lu.test4_01_03.RCCprocessed.csv,X20170616_lu.test4_01_04.RCCprocessed.csv,X20170616_lu.test4_01_05.RCCprocessed.csv,X20170616_lu.test4_01_06.RCCprocessed.csv,X20170616_lu.test4_01_07.RCCprocessed.csv,X20170616_lu.test4_01_08.RCCprocessed.csv,X20170616_lu.test4_01_09.RCCprocessed.csv,X20170616_lu.test4_01_10.RCCprocessed.csv,X20170616_lu.test4_01_11.RCCprocessed.csv,X20170616_lu.test4_01_12.RCCprocessed.csv,X20170616_lu.test5_01_01.RCCprocessed.csv,X20170616_lu.test5_01_02.RCCprocessed.csv,X20170616_lu.test5_01_03.RCCprocessed.csv,X20170616_lu.test5_01_04.RCCprocessed.csv,X20170616_lu.test5_01_05.RCCprocessed.csv,X20170616_lu.test5_01_06.RCCprocessed.csv,X20170616_lu.test5_01_07.RCCprocessed.csv,X20170616_lu.test5_01_08.RCCprocessed.csv,X20170616_lu.test5_01_09.RCCprocessed.csv,X20170616_lu.test5_01_10.RCCprocessed.csv,X20170616_lu.test5_01_11.RCCprocessed.csv,X20170616_lu.test5_01_12.RCCprocessed.csv
ENSORLG00000013777,76.78023781,83.13612806,65.00613987,61.99486215,55.01786179,37.40569031,96.83905447,93.89282084,76.19445716,96.56224999,75.88244844,108.0511664,67.56972732,107.9900263,82.44865008,78.02494114,76.31924565,79.77228038,66.45563674,70.17378067,47.14835961,64.5100589,65.00312056,80.06942353,59.41308631,53.58333638,57.28328095,49.65305591,60.19586888,67.0346242,57.09017595,76.28870204,54.7785964,35.8772138,106.5007695,65.18853586,90.52810872,88.19327803,44.35508392,35.86159483,58.77272043,62.13823913,63.43916274,67.05693069,63.60103,70.81728494,55.79639695,79.84449425
ENSORLG00000019564,5.453758594,57.61768402,65.00613987,15.08006168,46.59109187,48.28829269,11.40697177,13.14422117,15.72170176,26.6387764,47.80659489,9.71735515,26.44776943,71.67204912,20.17010948,28.44694002,19.98864125,28.44635523,14.43448746,8.245050309,37.6416956,45.63348951,59.28260375,50.44663728,10.6046425,72.84822934,25.95071029,10.62537511,29.51533829,18.25894792,43.75832067,68.82609778,18.17741788,15.33055225,1,12.24526662,40.51512073,30.97723979,20.10871126,28.18842704,5.370554659,17.32395872,33.74131713,18.9713911,23.46435077,31.6417908,23.72488935,27.13468961
ENSORLG00000013456,69.82155691,102.2749611,452.0345435,44.56936484,46.59109187,124.4665094,53.17376776,28.97727993,61.79618206,73.25442546,25.34591206,133.6589297,90.41525949,147.9398012,129.8989667,41.21703121,44.63328067,44.65454212,77.16587336,132.102511,77.25279561,69.90336444,62.14286216,178.8120444,34.66514297,82.48067582,203.501944,42.26944062,43.83291923,157.2696253,65.97807947,106.1391191,44.7964568,148.8838524,514.6547114,50.2263076,73.85711272,62.18598792,49.86562316,91.49206133,38.62553971,43.32308323,57.69119262,48.56249239,54.06856869,74.33303441,68.44431544,68.2304695
ENSORLG00000010905,78.51990803,153.3118492,113.3846903,118.2926227,105.5784814,157.1143166,103.483772,101.8093502,96.35204229,135.4086242,64.65210702,93.7108189,76.70794019,68.0402514,75.52881224,88.54148683,90.40189675,87.87637382,87.87610998,67.22479351,78.83723961,96.86989215,93.60570461,66.90374075,126.0950447,111.3780153,36.39490051,90.79034107,133.8291423,108.493949,128.1934041,121.0643276,74.74287559,87.2438677,99.1322132,76.69794222,103.8649055,79.52418133,82.9288586,78.0640177,79.89084962,107.2946133,99.84297349,100.3469196,96.71379038,116.5220281,91.93330691,99.94569093
ENSORLG00000010388,99.39595073,127.7934051,89.19541509,55.2927478,80.29817157,59.17089508,76.90490184,51.14356219,84.83342222,57.71587577,92.72796056,50.68977649,104.1225788,71.67204912,102.2196153,105.818669,100.9638851,87.87637382,89.40614378,73.12276783,102.6038996,113.0498088,93.60570461,83.36084422,51.16377186,72.84822934,93.83794671,53.87226464,58.15050018,59.71827276,79.30993476,150.9147447,74.74287559,25.60388303,57.16347976,84.75452667,90.52810872,72.58890396,89.54150568,76.14572575,57.07356061,76.50617637,108.4649287,93.77111935,79.15399321,88.89828223,95.54699791,79.84449425
ENSORLG00000019887,1329.3428,1665.279659,887.4414975,1057.929055,931.4019341,1093.018122,1178.978769,1032.793205,703.9592513,1114.337254,1008.000786,927.4995931,1187.000803,1193.897544,1126.355616,1038.035326,537.5260692,1014.444391,1048.737338,406.3583169,129.5394476,142.7129892,93.60570461,172.229203,410.6963931,101.7455688,140.8368027,459.9711054,39.74218182,101.1775976,79.30993476,143.4521404,390.8439628,559.8170835,247.1440823,148.0562616,207.2250807,462.6982556,463.1560661,488.5784947,915.1492697,762.7462261,347.0056886,517.0882627,441.8892318,225.0080119,266.2938975,187.0508766
ENSORLG00000008275,398.6192294,325.5613465,355.2774426,430.6111516,316.2477295,472.7097858,490.7758803,443.8034195,462.0682297,461.7181676,626.1691779,454.2681267,460.5128805,445.7472141,319.7002333,378.4976752,414.302872,452.5605788,478.0347296,382.7664196,314.9193956,366.5351692,305.2648266,310.4688721,344.0144347,294.3944984,370.6089875,353.4360848,367.0011748,335.3008438,297.063571,218.078183,377.5344433,231.0704986,250.9885464,308.03701,337.2588495,337.8632631,388.2127325,287.1578401,440.1127315,412.4422326,405.4433848,498.5938244,399.7457186,392.7594867,400.9038871,359.0277815
ENSORLG00000004187,28.06947152,95.89535009,210.1417912,19.10133029,97.15171142,48.28829269,28.49338831,46.39364456,32.99963187,73.25442546,8.500399932,382.5663893,49.29330159,187.8895761,196.1317004,29.19812185,16.46797847,82.47364486,37.3849945,61.32681919,50.31724761,69.90336444,82.16467099,63.61232005,14.72929973,101.7455688,88.6158516,19.06379258,37.69681312,76.78975946,48.20227243,46.43828499,34.8143172,35.8772138,217.3494852,23.75467298,67.18871432,43.11397517,38.84454468,64.63597406,27.45963232,36.82330211,53.85921254,39.93175451,37.01048001,61.27453637,42.24505571,54.38297845
ENSORLG00000002540,1,19.34001794,65.00613987,1,21.31078209,1,8.559235675,14.72752704,1.323426663,34.40805124,8.500399932,4.595802483,12.74045013,17.19508335,9.296078584,4.40912129,27.0299668,28.44635523,14.43448746,1,34.4728076,40.24018397,7.797952465,24.11527172,15.4167426,34.31844343,25.95071029,10.62537511,11.10701994,3.626245036,12.65065835,9.12526367,24.83217761,56.42387536,1,11.09432599,20.50992553,13.63904638,11.29184848,20.51525924,7.312451596,11.16627133,19.37139184,17.32744103,7.911387561,15.06754328,11.07697086,16.41405137
ENSORLG00000003119,71.56122713,102.2749611,65.00613987,70.03739938,114.0052513,70.05349747,73.10792039,98.64273847,113.6299724,81.0237003,98.34313127,84.49202409,140.6754302,133.4126103,57.73494349,65.25484994,118.5671989,95.98046727,133.7771241,52.47985771,83.59057161,137.3196837,136.5095807,122.8578926,135.7192449,188.4375871,109.504232,112.9411869,117.4661926,120.6878681,123.7494524,121.0643276,157.9273722,148.8838524,84.7154727,103.1695768,137.2068975,114.2005681,87.33728999,108.7566889,85.95927755,99.42645719,101.7589635,99.5249446,106.7479602,104.9702798,100.9675344,107.9861696
ENSORLG00000004345,212.4745153,223.4875703,210.1417912,202.7392636,240.4068002,233.2925333,262.0077477,252.2234085,191.3806579,189.7935481,249.9527404,174.631351,163.5209624,202.416767,165.4867042,224.505399,178.4184661,233.7500558,230.1692536,149.796434,202.4238716,226.3092251,208.0160408,185.3948857,186.5900173,198.0700336,182.6135636,242.1544544,260.6420021,213.3616531,234.8482464,210.6155788,214.4928299,107.7905293,151.352851,173.3769556,193.8882839,181.8195224,199.7522905,145.2042359,236.4562902,232.5009235,292.3999724,277.4825398,256.2570903,273.2240046,269.0041658,285.770087
ENSORLG00000015462,189.8588024,376.5982346,427.8452682,217.4839152,257.26034,287.7055452,148.0983041,154.0584441,208.658588,329.6404953,109.5734727,178.7285932,163.5209624,409.4292369,304.8720094,292.862946,273.476361,155.4104859,269.9501325,182.2352927,360.8682716,280.2422805,213.7365576,277.5546652,106.8466444,198.0700336,146.0588978,110.8315826,144.0559858,206.0453016,137.0813076,218.078183,151.2726125,210.523837,142.3824347,188.3391839,240.5670727,261.5752121,208.5691533,158.6322795,236.2135531,228.7378923,182.2305452,213.368487,203.0759904,157.204272,171.8862202,177.2236249
ENSORLG00000015345,3.714088369,6.580795921,16.62758942,27.14386752,55.01786179,26.52308792,18.05168931,52.72686807,12.84204674,49.94660093,25.34591206,22.00908155,31.01687586,17.19508335,13.25027164,6.662666796,9.426652923,31.14771971,12.90445365,8.245050309,9.121703602,15.97030903,30.6800197,17.53243033,35.35258584,5.42110399,25.95071029,16.42678712,23.37923217,49.96313751,12.65065835,1.662659406,31.48693734,25.60388303,1,3.037741536,17.17572633,43.11397517,21.21081911,16.67867535,20.90573016,26.21839605,17.4554018,21.02632869,13.93188945,15.56979321,16.49750736,13.73389182
ENSORLG00000014007,48.94551421,83.13612806,113.3846903,31.16513613,80.29817157,59.17089508,42.73206876,68.55992683,38.75894191,42.17732609,59.03693631,37.37373955,63.00062089,71.67204912,60.70058828,51.73357691,37.59195512,66.26545797,54.21536632,25.93897327,53.48613561,86.08328106,76.44415418,47.15521658,56.66331482,43.95088991,52.06118584,40.68723734,56.10513147,57.27948895,92.64179004,106.1391191,34.8143172,66.69720614,41.14487921,65.18853586,30.51252313,51.78307188,56.47827024,56.96280626,27.94510655,35.45492713,65.35515278,55.13829267,45.53952435,69.31053516,54.44126282,68.2304695
ENSORLG00000008184,15.89177994,63.99729503,210.1417912,28.48429039,139.2855611,15.64048553,59.8184853,112.8924914,50.27756199,49.94660093,92.72796056,6.64442355,35.5859823,57.14485825,32.03268864,23.18866717,44.63328067,52.75863556,38.9150283,2.34707599,21.7972556,42.93683674,39.26079492,30.69811311,20.91628556,43.95088991,62.50537606,47.54345154,2.925545116,30.45286699,34.87041715,9.12526367,14.85003801,15.33055225,5.903958005,5.339622808,33.84672233,24.04196243,23.41503481,24.35184314,42.26659647,39.56005205,31.82532709,31.30101664,26.9763102,34.15304043,25.08002347,22.66775701
ENSORLG00000000624,95.91661028,108.6545721,65.00613987,60.65443928,114.0052513,113.583907,78.80339257,59.06009157,73.31480214,73.25442546,42.19142419,57.85995022,67.56972732,82.56744228,110.1280015,86.28794132,93.92255952,77.07091589,92.46621139,81.96972931,124.7861156,118.4431143,93.60570461,139.314996,58.72564344,149.9078012,125.1705174,66.00248975,88.83103076,74.35097565,57.09017595,150.9147447,124.6535736,87.2438677,139.8194586,144.6034397,110.5333039,88.19327803,107.1752313,110.6749808,64.35567413,73.08523893,110.3809187,75.68766856,89.68987151,86.38703261,91.02988417,111.5597157
ENSORLG00000010038,66.34221646,121.4137941,40.81686464,57.97359354,80.29817157,124.4665094,50.32603167,82.80967971,64.67583708,104.3315248,98.34313127,57.85995022,63.00062089,86.19924,80.47155355,56.99184975,86.88123397,66.26545797,80.22594097,70.17378067,83.59057161,104.9598505,90.74544621,99.81794769,53.22610047,82.48067582,36.39490051,59.67367665,88.83103076,76.78975946,70.42203124,53.90088925,61.43335613,56.42387536,35.37818301,60.58477332,103.8649055,112.4667488,55.3761624,91.49206133,54.64618944,65.90127031,83.55705815,70.75581835,82.66595264,83.87578298,72.96142918,80.29118751
ENSORLG00000008285,0.23474792,19.34001794,1,9.718370197,29.73755202,26.52308792,14.25470786,13.14422117,9.96239172,11.10022671,2.885229223,1.522870882,31.01687586,17.19508335,8.30753032,8.916212301,12.9473157,23.04362626,11.37441985,1,15.4594796,13.27365626,22.09924449,7.658168249,10.6046425,5.42110399,20.72861519,6.933567464,9.061651233,15.82016411,21.53856187,24.0504722,8.195278283,5.057221468,2.700237896,16.84902916,10.50732794,15.37286572,15.70027987,9.005507552,0.030338082,4.666490205,12.6654267,9.929665709,11.92505548,20.09004253,16.49750736,15.0739716
ENSORLG00000002303,15.89177994,32.09923997,40.81686464,16.42048455,46.59109187,15.64048553,26.59489758,33.72719755,18.60135678,3.330951871,25.34591206,12.79028675,44.72419516,42.61766737,15.22736816,16.42803065,5.905990148,25.74499074,20.55462267,5.296063149,50.31724761,42.93683674,16.37872768,50.44663728,22.97861417,15.05355047,20.72861519,22.22819913,29.51533829,23.13651555,34.87041715,9.12526367,11.52265815,15.33055225,6.544702027,19.15091044,37.18092153,22.30814309,39.94665253,20.51525924,17.50741052,18.00814621,23.20337191,23.4922538,25.47118473,21.59679231,21.0146211,28.47476939
ENSORLG00000015893,31.54881196,70.37690604,161.7632408,47.25021058,122.4320212,59.17089508,55.07225848,65.39331508,61.79618206,81.0237003,87.11278986,76.29753983,94.98436592,53.51306053,68.60897439,57.74303159,58.71593177,47.3559066,52.68533252,81.96972931,48.73280361,75.29666998,39.26079492,43.86379589,80.03637242,24.68599695,62.50537606,62.31068211,49.96902535,67.0346242,39.31436891,106.1391191,44.7964568,76.97053692,114.5100697,54.83007014,37.18092153,41.38015583,46.55929961,74.2274338,42.26659647,48.79658313,59.60718266,44.04162969,48.54977529,51.22953787,43.60018983,52.59620541
ENSORLG00000013838,78.51990803,51.238073,137.5739655,79.42035947,71.87140165,80.93609986,96.83905447,120.8090207,102.1113523,73.25442546,98.34313127,101.9053032,90.41525949,75.30384684,89.36848792,89.29266866,76.31924565,131.0982055,95.52627899,99.66365227,108.9416756,110.353156,122.2082887,103.1093684,96.53500131,111.3780153,67.72747116,84.46152797,123.6022988,128.0042196,101.5296936,61.36349351,84.72501518,5.057221468,57.80422378,77.84888286,110.5333039,100.3300134,101.664692,83.81889354,100.2807675,96.68970724,91.22101831,104.8677823,92.70012245,95.92978118,112.2603188,85.65150662
ENSORLG00000020086,85.47858893,76.75651705,40.81686464,91.48416531,97.15171142,80.93609986,59.8184853,59.06009157,119.3892824,42.17732609,87.11278986,74.24891876,76.70794019,78.93564456,76.5173605,74.26903196,55.195269,109.4872897,97.05631279,49.53087055,69.33057561,51.02679505,65.00312056,80.06942353,58.72564344,5.42110399,41.61699562,44.90644608,72.46808112,45.08556988,65.97807947,53.90088925,71.41549572,76.97053692,99.1322132,50.2263076,43.84931993,63.91980726,39.94665253,39.69817873,36.44090565,44.34936447,73.01911294,42.39767962,54.57027718,53.23853757,53.0861287,46.34249977
ENSORLG00000019370,179.4207811,166.0710712,210.1417912,175.9308062,223.5532603,265.9403404,228.78416,214.2240674,156.8247977,220.8706475,283.6437647,217.6523934,181.7973881,209.6803624,207.0057313,250.7967632,252.3523844,206.736411,228.6392198,226.4701001,223.0216436,212.8259613,239.4788833,257.806141,269.0831618,169.1726941,224.3903244,264.3053003,258.5966334,259.6985455,221.5163911,203.1529745,284.3678071,189.9771755,297.442488,266.6031471,233.8986743,242.5031993,303.3504282,214.262746,265.5847442,196.2389866,147.7427245,200.2168865,164.9461451,150.1727731,151.107497,128.5340596
ENSORLG00000012848,7.193428819,44.85846199,89.19541509,29.82471326,55.01786179,113.583907,22.79791613,11.56091529,30.11997685,42.17732609,47.80659489,24.05770262,21.878663,13.56328563,29.06704385,40.46584938,34.07129235,47.3559066,34.32492689,20.04099895,28.1350316,40.24018397,44.98131173,20.82385103,28.47815714,34.31844343,67.72747116,22.75560022,56.10513147,10.94259648,57.09017595,68.82609778,38.14169707,25.60388303,5.263213983,21.45279171,47.18351913,22.30814309,21.21081911,35.86159483,23.33310133,25.53420857,41.40527729,32.53397919,26.47460171,40.18003953,34.11425097,27.58138287
ENSORLG00000002315,15.89177994,25.71962896,65.00613987,23.1225989,80.29817157,48.28829269,26.59489758,38.47711518,32.99963187,3.330951871,36.57625348,13.81459728,31.01687586,75.30384684,31.04414038,23.939849,5.905990148,36.55044867,19.02458887,14.14302463,23.3816996,24.06026734,39.26079492,37.2809545,11.29208537,43.95088991,15.50652008,12.20757838,21.33386347,25.57529936,12.65065835,31.51307646,24.83217761,66.69720614,3.020609907,9.943385351,33.84672233,30.97723979,26.72135835,14.7603834,21.14846727,26.90258354,26.07735697,22.67027876,30.48826963,29.13054118,20.11119835,24.00783679
ENSORLG00000004325,186.379462,197.9691263,185.952516,177.271229,97.15171142,146.2317142,180.3726465,131.8921619,194.2603129,96.56224999,92.72796056,143.902035,195.5047074,140.6762058,185.2576695,265.0692181,231.2284077,155.4104859,178.1481043,152.7454211,262.6327436,145.409642,136.5095807,231.4747755,191.4021174,72.84822934,151.2809929,129.8180219,144.0559858,128.0042196,105.9736453,135.9895361,124.6535736,189.9771755,176.6622399,204.4523528,183.8856863,240.76938,179.9143492,212.3444541,120.9134224,117.5574256,118.0448789,127.4720958,118.2872555,114.5130284,120.3911235,120.9402741
ENSORLG00000018864,85.47858893,76.75651705,40.81686464,83.44162809,88.7249415,113.583907,149.9967948,157.2250559,53.15721701,174.2549984,143.2644969,119.3185822,190.935601,129.7808126,85.41429487,102.0627599,44.63328067,82.47364486,93.99624519,43.63289623,1,5.183697952,4.937694061,1,1,24.68599695,1,1,1,1.187461222,3.762754827,9.12526367,1,15.33055225,1,3.037741536,3.838929538,1,1,1,94.21233954,80.61130129,12.6654267,45.27459224,24.96947624,8.538294262,1.591031994,1
ENSORLG00000005485,819.6194237,695.5787852,669.7380205,485.5684893,838.7074649,440.0619786,668.2847633,559.3847484,646.3661509,687.0271381,424.0230324,684.7379967,510.7730513,489.3287867,982.0275698,686.4822276,593.8566736,528.1987843,549.9463183,539.0627391,563.6771036,417.7715718,308.125085,475.0399069,379.7614639,332.9242843,490.717175,398.2651776,364.9558061,430.4134125,305.9514745,367.3302683,497.3201185,713.9170452,1030.133277,682.0927166,487.2978134,412.4174947,416.8675365,427.1931523,377.2438181,387.8114831,362.3336089,337.4867174,417.8072243,381.2077385,416.2620739,457.3002987
ENSORLG00000019728,103153.9807,107707.1739,102845.2366,97439.69515,126852.6249,79425.99011,77260.0454,78093.8735,89829.28209,69173.18488,75431.47336,74221.01551,111224.791,65040.90143,101699.2788,102188.4253,66222.53146,78867.76875,114151.8961,59070.55989,116197.9847,113768.8741,87199.91517,124248.9151,65073.63512,105962.3324,98300.55856,76480.61929,105908.0264,89999.62656,96161.99095,122336.1343,92645.77811,122596.7134,60001.00934,124241.3247,116754.1581,111331.776,91770.58705,74122.21493,52878.12668,66304.14447,90777.90357,76845.27909,86627.38056,91139.77815,85791.06701,89732.52179
ENSORLG00000001399,344.6894524,293.6632915,379.4667178,311.3135161,290.9674197,244.1751357,296.1805808,290.2227495,289.2889286,267.4862965,412.792691,364.1287997,332.5779004,311.3706985,328.5971677,293.6141278,294.6003377,317.4923548,341.8617212,264.8069332,289.5682916,280.2422805,322.426377,320.3431342,351.5763063,246.232266,354.9427021,320.209816,324.0484319,303.5966542,314.8393781,315.0920385,347.5880245,323.5304756,353.5075899,293.0747817,367.2666423,285.8486829,330.9031244,262.2200447,304.422683,315.6297032,345.0896985,322.2801793,323.9877366,352.5794928,367.4772454,360.8145546
ENSORLG00000013017,106.3546316,140.5526272,137.5739655,157.164886,97.15171142,157.1143166,97.78829984,163.5582794,87.71307723,96.56224999,115.1886434,82.44340303,158.951856,93.46283543,89.36848792,105.818669,83.3605712,122.9941121,109.2965832,90.81669079,238.8660836,291.0288916,248.0596585,254.5147203,229.8989182,246.232266,276.6112755,220.0036086,246.3244211,213.3616531,199.2966323,240.4659958,194.5285507,302.9838141,194.9234445,241.2824531,297.2484591,287.5825022,257.0618986,223.8542058,131.5938556,151.0826125,243.5422264,220.7662624,231.6733743,266.1925057,236.0292354,258.0751049
ENSORLG00000006976,139.4083659,459.5331778,161.7632408,228.2072981,316.2477295,211.5273285,191.7635908,184.1412558,283.5296185,306.3326708,120.8038141,165.4125562,259.4721975,238.7347442,96.28832577,201.2187621,86.88123397,231.0486913,511.6954733,76.07175499,291.1527356,212.8259613,273.8019841,333.508817,127.4699305,284.7620519,187.8356587,132.9824284,348.5928564,223.1167883,141.5252594,240.4659958,244.4392487,128.3371908,69.33761618,92.81111112,327.2562519,126.3373035,128.1152804,78.0640177,144.7016599,195.5547991,275.1560621,244.1925509,267.2946771,298.8387508,330.4369127,333.1195725
ENSORLG00000004539,38.50749286,76.75651705,65.00613987,47.25021058,63.44463172,37.40569031,37.03659658,47.97695044,35.87928689,104.3315248,70.26727773,27.13063422,81.27704662,46.24946509,41.91817128,31.45166736,30.55062957,50.05727108,29.73482548,37.73492191,39.2261396,61.81340613,56.42234535,47.15521658,49.78888612,43.95088991,15.50652008,39.63243516,19.28849476,47.52435369,48.20227243,46.43828499,54.7785964,66.69720614,34.09669497,42.16972315,53.85191753,48.31543319,36.64032898,53.12622237,33.52806025,38.19167708,56.7331976,40.75372955,44.53610737,52.73628765,59.86179932,61.08337734
ENSORLG00000016382,81.99924848,44.85846199,40.81686464,66.01613077,71.87140165,26.52308792,84.49886475,89.14290322,79.07411218,65.48515062,81.49761915,55.81132916,76.70794019,68.0402514,92.33413272,104.3163054,97.4432223,74.36955141,71.04573815,58.37783203,94.68167961,69.90336444,87.8851878,76.77800283,72.47450085,34.31844343,104.2821369,66.52989085,49.96902535,52.40192132,74.865983,106.1391191,94.70715478,87.2438677,53.31901563,84.75452667,60.52031593,95.12855539,77.41831936,83.81889354,71.15231341,87.11108242,135.2887892,97.47000701,96.21208189,118.0287779,103.2260913,98.60561115
ENSORLG00000007559,61.12320578,95.89535009,137.5739655,70.03739938,130.8587911,80.93609986,87.34660084,78.05976208,102.1113523,81.0237003,64.65210702,71.17598716,72.13883376,78.93564456,72.56316745,133.6123969,76.31924565,77.07091589,81.75597477,58.37783203,86.75945961,107.6565032,62.14286216,76.77800283,111.6587445,92.1131223,88.6158516,83.93412688,105.1939804,71.91219183,74.865983,106.1391191,78.07025545,138.6105216,113.5489537,93.96205176,37.18092153,74.3227233,80.7246429,79.98230964,92.2704426,86.42689493,80.68307309,65.0019931,73.63519981,67.80378539,64.83062444,80.29118751
